Postal Code;Special code;Submunicipality code;R?gion code;Province code;Arrondissement code;Municipality code;ISO 3166-3 Area code;Official language or language combination;Sub-municipality name (French);Sub-municipality name (Dutch);Sub-municipality name (German);R?gion name (German);R?gion name (Dutch);R?gion name (French);Province name (German);Province name (Dutch);Province name (French);Arrondissement name (German);Arrondissement name (Dutch);Arrondissement name (French);Municipality name (German);Municipality name (Dutch);Municipality name (French);sub_municipaliti_name_maj
6704;0;81001E;3000;80000;81000;81001;BEL;FR;Guirsch;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Arlon;GUIRSCH
6706;0;81001B;3000;80000;81000;81001;BEL;FR;Autelbas;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Arlon;AUTELBAS
6717;0;81003A;3000;80000;81000;81003;BEL;FR;Attert;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Attert;ATTERT
6720;0;85046A;3000;80000;85000;85046;BEL;FR;Habay-la-Neuve;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Habay;HABAY-LA-NEUVE
6721;0;85046F;3000;80000;85000;85046;BEL;FR;Anlier;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Habay;ANLIER
6723;0;85046C;3000;80000;85000;85046;BEL;FR;Habay-la-Vieille;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Habay;HABAY-LA-VIEILLE
6724;0;85046D;3000;80000;85000;85046;BEL;FR;Houdemont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Habay;HOUDEMONT
6730;0;85039A;3000;80000;85000;85039;BEL;FR;Tintigny;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Tintigny;TINTIGNY
6740;0;85009A;3000;80000;85000;85009;BEL;FR;?talle;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;?talle;ETALLE
6741;0;85009B;3000;80000;85000;85009;BEL;FR;Vance;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;?talle;VANCE
6742;0;85009C;3000;80000;85000;85009;BEL;FR;Chantemelle;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;?talle;CHANTEMELLE
6743;0;85009D;3000;80000;85000;85009;BEL;FR;Buzenol;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;?talle;BUZENOL
6747;0;85034A;3000;80000;85000;85034;BEL;FR;Saint-L?ger;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Saint-L?ger;SAINT-LEGER
6750;0;85026A;3000;80000;85000;85026;BEL;FR;Musson;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Musson;MUSSON
6760;0;85045B;3000;80000;85000;85045;BEL;FR;?the;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Virton;ETHE
6761;0;85045C;3000;80000;85000;85045;BEL;FR;Latour;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Virton;LATOUR
6762;0;85045D;3000;80000;85000;85045;BEL;FR;Saint-Mard;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Virton;SAINT-MARD
6767;0;85047B;3000;80000;85000;85047;BEL;FR;Harnoncourt;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Rouvroy;HARNONCOURT
6769;0;85024A;3000;80000;85000;85024;BEL;FR;Meix-devant-Virton;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Meix-devant-Virton;MEIX-DEVANT-VIRTON
6780;0;81015E;3000;80000;81000;81015;BEL;FR;Hondelange;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Messancy;HONDELANGE
6781;0;81015B;3000;80000;81000;81015;BEL;FR;S?lange;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Messancy;SELANGE
6782;0;81015C;3000;80000;81000;81015;BEL;FR;Habergy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Messancy;HABERGY
6790;0;81004A;3000;80000;81000;81004;BEL;FR;Aubange;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Aubange;AUBANGE
6791;0;81004B;3000;80000;81000;81004;BEL;FR;Athus;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Aubange;ATHUS
6792;0;81004C;3000;80000;81000;81004;BEL;FR;Halanzy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Arlon;;;Aubange;HALANZY
6800;0;84077B;3000;80000;84000;84077;BEL;FR;Bras;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Libramont-Chevigny;BRAS
6810;0;85007D;3000;80000;85000;85007;BEL;FR;Izel;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Chiny;IZEL
6811;0;85007B;3000;80000;85000;85007;BEL;FR;Suxy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Chiny;SUXY
6812;0;85007B;3000;80000;85000;85007;BEL;FR;Suxy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Chiny;SUXY
6813;0;85007F;3000;80000;85000;85007;BEL;FR;Termes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Chiny;TERMES
6820;0;85011A;3000;80000;85000;85011;BEL;FR;Florenville;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Florenville;FLORENVILLE
6820;0;85011G;3000;80000;85000;85011;BEL;FR;Muno;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Florenville;MUNO
6821;0;85011D;3000;80000;85000;85011;BEL;FR;Lacuisine;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Florenville;LACUISINE
6823;0;85011B;3000;80000;85000;85011;BEL;FR;Villers-devant-Orval;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Florenville;VILLERS-DEVANT-ORVAL
6824;0;85011C;3000;80000;85000;85011;BEL;FR;Chassepierre;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Virton;;;Florenville;CHASSEPIERRE
6830;0;84010F;3000;80000;84000;84010;BEL;FR;Rochehaut;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;ROCHEHAUT
6830;0;84010A;3000;80000;84000;84010;BEL;FR;Bouillon;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;BOUILLON
6831;0;84010D;3000;80000;84000;84010;BEL;FR;Noirefontaine;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;NOIREFONTAINE
6832;0;84010C;3000;80000;84000;84010;BEL;FR;Sensenruth;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;SENSENRUTH
6833;0;84010H;3000;80000;84000;84010;BEL;FR;Ucimont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;UCIMONT
6834;0;84010K;3000;80000;84000;84010;BEL;FR;Bellevaux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;BELLEVAUX
6836;0;84010E;3000;80000;84000;84010;BEL;FR;Dohan;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;DOHAN
6838;0;84010B;3000;80000;84000;84010;BEL;FR;Corbion;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bouillon;CORBION
6840;0;84043A;3000;80000;84000;84043;BEL;FR;Neufch?teau;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Neufch?teau;NEUFCHATEAU
6850;0;84050A;3000;80000;84000;84050;BEL;FR;Paliseul;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Paliseul;PALISEUL
6851;0;84050F;3000;80000;84000;84050;BEL;FR;Nollevaux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Paliseul;NOLLEVAUX
6852;0;84050B;3000;80000;84000;84050;BEL;FR;Opont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Paliseul;OPONT
6853;0;84050C;3000;80000;84000;84050;BEL;FR;Framont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Paliseul;FRAMONT
6856;0;84050E;3000;80000;84000;84050;BEL;FR;Fays-les-Veneurs;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Paliseul;FAYS-LES-VENEURS
6860;0;84033A;3000;80000;84000;84033;BEL;FR;L?glise;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;L?glise;LEGLISE
6870;0;84059D;3000;80000;84000;84059;BEL;FR;Arville;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Saint-Hubert;ARVILLE
6880;0;84009A;3000;80000;84000;84009;BEL;FR;Bertrix;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Bertrix;BERTRIX
6887;0;84029B;3000;80000;84000;84029;BEL;FR;Saint-M?dard;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Herbeumont;SAINT-MEDARD
6890;0;84035B;3000;80000;84000;84035;BEL;FR;Villance;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Libin;VILLANCE
6900;0;83034B;3000;80000;83000;83034;BEL;FR;Waha;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Marche-en-Famenne;WAHA
6920;0;84075A;3000;80000;84000;84075;BEL;FR;Wellin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Wellin;WELLIN
6920;0;84075D;3000;80000;84000;84075;BEL;FR;Sohier;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Wellin;SOHIER
6921;0;84075E;3000;80000;84000;84075;BEL;FR;Chanly;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Wellin;CHANLY
6922;0;84075B;3000;80000;84000;84075;BEL;FR;Halma;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Wellin;HALMA
6924;0;84075C;3000;80000;84000;84075;BEL;FR;Lomprez;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Wellin;LOMPREZ
6927;0;84068A;3000;80000;84000;84068;BEL;FR;Tellin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Tellin;TELLIN
6929;0;84016C;3000;80000;84000;84016;BEL;FR;Gembes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Neufch?teau;;;Daverdisse;GEMBES
6940;0;83012B;3000;80000;83000;83012;BEL;FR;Grandhan;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Durbuy;GRANDHAN
6941;0;83012H;3000;80000;83000;83012;BEL;FR;Bomal;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Durbuy;BOMAL
6950;0;83040A;3000;80000;83000;83040;BEL;FR;Nassogne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Nassogne;NASSOGNE
6951;0;83040H;3000;80000;83000;83040;BEL;FR;Bande;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Nassogne;BANDE
6952;0;83040E;3000;80000;83000;83040;BEL;FR;Grune;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Nassogne;GRUNE
6953;0;83040G;3000;80000;83000;83040;BEL;FR;Forri?res;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Nassogne;FORRIERES
6960;0;83055A;3000;80000;83000;83055;BEL;FR;Grandmenil;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Manhay;GRANDMENIL
6970;0;83049A;3000;80000;83000;83049;BEL;FR;Tenneville;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Tenneville;TENNEVILLE
6971;0;83049B;3000;80000;83000;83049;BEL;FR;Champlon;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Tenneville;CHAMPLON
6972;0;83049C;3000;80000;83000;83049;BEL;FR;Erneuville;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Tenneville;ERNEUVILLE
6980;0;83031E;3000;80000;83000;83031;BEL;FR;Beausaint;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;La Roche-en-Ardenne;BEAUSAINT
6982;0;83031B;3000;80000;83000;83031;BEL;FR;Samr?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;La Roche-en-Ardenne;SAMREE
6983;0;83031C;3000;80000;83000;83031;BEL;FR;Ortho;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;La Roche-en-Ardenne;ORTHO
6984;0;83031D;3000;80000;83000;83031;BEL;FR;Hives;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;La Roche-en-Ardenne;HIVES
6986;0;83031F;3000;80000;83000;83031;BEL;FR;Halleux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;La Roche-en-Ardenne;HALLEUX
6987;0;83044A;3000;80000;83000;83044;BEL;FR;Rendeux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Rendeux;RENDEUX
6990;0;83028A;3000;80000;83000;83028;BEL;FR;Hotton;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;Hotton;HOTTON
6997;0;83013A;3000;80000;83000;83013;BEL;FR;?rez?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Luxembourg;;;Marche-en-Famenne;;;?rez?e;EREZEE
7000;0;53053A;3000;50000;53000;53053;BEL;FR;Mons;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;MONS
7010;0;53053G;3000;50000;53000;53053;BEL;FR;Maisi?res;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;MAISIERES
7011;0;53053D;3000;50000;53000;53053;BEL;FR;Ghlin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;GHLIN
7012;0;53053T;3000;50000;53000;53053;BEL;FR;Jemappes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;JEMAPPES
7020;0;53053G;3000;50000;53000;53053;BEL;FR;Maisi?res;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;MAISIERES
7021;0;53053H;3000;50000;53000;53053;BEL;FR;Havr?;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;HAVRE
7022;0;53053L;3000;50000;53000;53053;BEL;FR;Harmignies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;HARMIGNIES
7024;0;53053S;3000;50000;53000;53053;BEL;FR;Ciply;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;CIPLY
7030;0;53053J;3000;50000;53000;53053;BEL;FR;Saint-Symphorien;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;SAINT-SYMPHORIEN
7031;0;53053K;3000;50000;53000;53053;BEL;FR;Villers-Saint-Ghislain;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;VILLERS-SAINT-GHISLAIN
7032;0;53053P;3000;50000;53000;53053;BEL;FR;Spiennes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;SPIENNES
7033;0;53053C;3000;50000;53000;53053;BEL;FR;Cuesmes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;CUESMES
7034;0;53053F-I;3000;50000;53000;53053;BEL;FR;Obourg;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Mons;OBOURG
7040;0;53084A;3000;50000;53000;53084;BEL;FR;Qu?vy-le-Petit;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Qu?vy;QUEVY-LE-PETIT
7041;0;53084D;3000;50000;53000;53084;BEL;FR;Givry;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Qu?vy;GIVRY
7050;0;53044A;3000;50000;53000;53044;BEL;FR;Jurbise;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Jurbise;JURBISE
7060;0;55040G;3000;50000;55000;55040;BEL;FR;Horrues;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Soignies;HORRUES
7061;0;55040C;3000;50000;55000;55040;BEL;FR;Thieusies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Soignies;THIEUSIES
7062;0;55040B;3000;50000;55000;55040;BEL;FR;Naast;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Soignies;NAAST
7063;0;55040E;3000;50000;55000;55040;BEL;FR;Neufvilles;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Soignies;NEUFVILLES
7070;0;55035A;3000;50000;55000;55035;BEL;FR;Le Roeulx;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Le R?ulx;LE ROEULX
7080;0;53028D;3000;50000;53000;53028;BEL;FR;Eugies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Frameries;EUGIES
7090;0;55004A;3000;50000;55000;55004;BEL;FR;Braine-le-Comte;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Braine-le-Comte;BRAINE-LE-COMTE
7100;0;55022A;3000;50000;58000;58001;BEL;FR;La Louvi?re;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;La Louvi?re;LA LOUVIERE
7110;0;55022H;3000;50000;58000;58001;BEL;FR;Str?py-Bracquegnies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;La Louvi?re;STREPY-BRACQUEGNIES
7120;0;56085A;3000;50000;58000;58003;BEL;FR;Estinnes-au-Mont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Estinnes;ESTINNES-AU-MONT
7130;0;56011G;3000;50000;58000;58002;BEL;FR;Bray;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Binche;BRAY
7130;0;56011A;3000;50000;58000;58002;BEL;FR;Binche;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Binche;BINCHE
7131;0;56011F;3000;50000;58000;58002;BEL;FR;Waudrez;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Binche;WAUDREZ
7133;0;56011E;3000;50000;58000;58002;BEL;FR;Buvrinnes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Binche;BUVRINNES
7134;0;56011B;3000;50000;58000;58002;BEL;FR;Ressaix;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Binche;RESSAIX
7140;0;56087A;3000;50000;58000;58004;BEL;FR;Morlanwelz-Mariemont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Morlanwelz;MORLANWELZ-MARIEMONT
7141;0;56087B;3000;50000;58000;58004;BEL;FR;Carni?res;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;La Louvi?re;;;Morlanwelz;CARNIERES
7160;0;52010A;3000;50000;52000;52010;BEL;FR;Chapelle-lez-Herlaimont;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Charleroi;;;Chapelle-lez-Herlaimont;CHAPELLE-LEZ-HERLAIMONT
7170;0;52043A;3000;50000;55000;55086;BEL;FR;Manage;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Manage;MANAGE
7180;0;52063A;3000;50000;55000;55085;BEL;FR;Seneffe;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Seneffe;SENEFFE
7181;0;52063B;3000;50000;55000;55085;BEL;FR;Feluy;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;Seneffe;FELUY
7190;0;55050A;3000;50000;55000;55050;BEL;FR;?caussinnes-d'Enghien;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;?caussinnes;ECAUSSINNES-D'ENGHIEN
7191;0;55050A;3000;50000;55000;55050;BEL;FR;?caussinnes-d'Enghien;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Zinnik;Soignies;;;?caussinnes;ECAUSSINNES-D'ENGHIEN
7300;0;53014A;3000;50000;53000;53014;BEL;FR;Boussu;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Boussu;BOUSSU
7301;0;53014B;3000;50000;53000;53014;BEL;FR;Hornu;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Boussu;HORNU
7320;0;51009A-I;3000;50000;51000;51009;BEL;FR;Bernissart;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bernissart;BERNISSART
7321;0;51009C;3000;50000;51000;51009;BEL;FR;Blaton;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bernissart;BLATON
7322;0;51009B-I;3000;50000;51000;51009;BEL;FR;Ville-Pommeroeul;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Aat;Ath;;;Bernissart;VILLE-POMMEROEUL
7330;0;53070A;3000;50000;53000;53070;BEL;FR;Saint-Ghislain;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Saint-Ghislain;SAINT-GHISLAIN
7331;0;53070B;3000;50000;53000;53070;BEL;FR;Baudour;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Saint-Ghislain;BAUDOUR
7332;0;53070F;3000;50000;53000;53070;BEL;FR;Sirault;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Saint-Ghislain;SIRAULT
7333;0;53070C;3000;50000;53000;53070;BEL;FR;Tertre;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Saint-Ghislain;TERTRE
7334;0;53070E;3000;50000;53000;53070;BEL;FR;Hautrage;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Saint-Ghislain;HAUTRAGE
7340;0;53082A;3000;50000;53000;53082;BEL;FR;Wasmes;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Colfontaine;WASMES
7350;0;53039B;3000;50000;53000;53039;BEL;FR;Montr?ul-sur-Haine;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Hensies;MONTROEUL-SUR-HAINE
7370;0;53020A;3000;50000;53000;53020;BEL;FR;Dour;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Dour;DOUR
7380;0;53068B;3000;50000;53000;53068;BEL;FR;Baisieux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Qui?vrain;BAISIEUX
7382;0;53068C;3000;50000;53000;53068;BEL;FR;Audregnies;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Qui?vrain;AUDREGNIES
7387;0;53083G;3000;50000;53000;53083;BEL;FR;Autreppe;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Honnelles;AUTREPPE
7390;0;53065A;3000;50000;53000;53065;BEL;FR;Quaregnon;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;;Mons;;;Quaregnon;QUAREGNON
7500;0;57081A;3000;50000;57000;57081;BEL;FR;Tournai;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Tournai;TOURNAI
7501;0;57081P-III;3000;50000;57000;57081;BEL;FR;Orcq;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Tournai;ORCQ
7502;0;57081N;3000;50000;57000;57081;BEL;FR;Esplechin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;Henegouwen;Hainaut (le);;Doornik en Moeskroen;Tournai et Mouscron;;;Tournai;ESPLECHIN
