url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost
https://immovlan.be/en/detail/villa/for-sale/6200/chatelineau/vbb44494,vbb44494,199999,2,81.0,Normal,3,0,1,1,No,Fully equipped,1969,None,1,Western kitchen,15.0,None,1,None,None,Gas,None,None,None,None,172.0,None,12.0,None,253.0,Yes,Yes,None,753.0,141,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,18.0,Yes,Double glass,0,None,None,No,None,None,1,1,None,None,None,None,None,366,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vba88563,vba88563,44999,2,55.0,Normal,2,None,None,None,No,None,1940,None,None,Independent,6.0,None,1,None,None,Gas,None,None,None,None,None,None,None,None,55.0,Yes,Yes,None,457.0,83,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,12.0,None,None,0,None,None,No,None,None,2,1,None,None,None,None,None,223,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vba32404,vba32404,169999,2,123.0,Normal,2,None,1,1,No,Fully equipped,1940,Yes,1,Western kitchen,14.0,None,1,None,None,Gas,None,None,None,None,206.0,None,24.0,None,122.0,None,Yes,None,531.0,531,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,41.0,Yes,Double glass,0,None,None,No,None,None,2,1,None,None,None,None,None,490,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vaz28661,vaz28661,169999,2,118.0,Normal,2,0,1,1,No,Fully equipped,1945,Yes,None,Western kitchen,11.0,None,1,None,None,Fuel oil,None,None,None,None,244.0,None,32.0,None,763.0,Yes,Yes,None,400.0,99,"yes, certificate in accordance",None,None,None,(information not available),(information not available),None,None,None,None,None,None,33.0,None,Double glass,0,None,None,No,None,None,2,2,None,None,None,None,None,371,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vba70206,vba70206,139999,2,152.0,To be renovated,3,0,1,1,No,Fully equipped,1940,None,1,Western kitchen,20.0,None,1,None,None,Gas,None,None,None,None,295.0,None,20.0,None,295.0,Yes,Yes,None,582.0,107,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,19.0,Yes,Double glass,0,None,None,No,None,None,2,1,None,None,None,None,None,446,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/bouffioulx/vay76537,vay76537,89999,2,120.0,Normal,2,0,1,None,No,Not equipped,1940,None,None,Independent,13.0,None,1,None,None,Gas,None,None,None,None,None,None,22.0,None,80.0,None,Yes,None,394.0,125,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,34.0,None,None,0,None,None,No,None,None,2,1,None,None,None,None,None,342,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd13581,vbd13581,220000,4,110.0,Normal,None,0,1,1,None,None,None,None,None,None,None,None,None,None,None,Gas,None,None,None,None,90.0,None,10.0,None,178.0,None,Yes,None,195.0,195,"yes, certificate in accordance",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,30.0,None,None,0,None,None,None,None,None,None,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/robechies/vbd41966,vbd41966,585000,6,500.0,Normal,None,None,0,1,Yes,None,None,None,1,None,27.0,None,1,NO,No,Fuel oil,None,No,No,None,13499.0,None,None,None,None,No,Yes,None,457.0,None,"No, certificate does not comply","yes, certificate in accordance",None,No,(information not available),(information not available),None,None,None,None,None,No,25.0,None,Double glass,None,No,No,None,None,None,1,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/real-estate/house/for-sale/pulderbos,pulderbos,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/real-estate/house/for-sale/halle,halle,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vba21943,vba21943,149999,3,148.0,Normal,2,0,1,None,No,Fully equipped,1900,Yes,None,Western kitchen,25.0,None,1,None,None,Gas,None,None,None,None,None,None,20.0,None,75.0,Yes,Yes,None,313.0,58,"No, certificate does not comply",None,None,No,(information not available),(information not available),None,None,On contract,None,None,No,23.0,Yes,Double glass,0,None,None,No,None,None,2,1,None,7 m,7 m,None,None,446,: No,None
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd03027,vbd03027,210000,3,120.0,To be renovated,3,0,1,1,None,None,None,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,413.0,None,None,None,657.0,163,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,Immediately,None,None,No,20.0,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,490,: No,None
https://immovlan.be/en/detail/residence/for-sale/6461/virelles/vbd14776,vbd14776,90000,2,120.0,Normal,3,None,1,1,None,None,None,Yes,None,None,9.0,None,1,None,None,Wood,None,None,None,None,20.0,None,None,None,140.0,Yes,Yes,None,532.0,10,"No, certificate does not comply",None,None,No,(information not available),(information not available),None,None,On contract,None,None,None,None,Yes,Double glass,0,None,None,None,None,None,2,1,None,18 m,18 m,None,None,277,: No,None
https://immovlan.be/en/detail/residence/for-sale/6464/bourlers/vbd39813,vbd39813,135000,2,120.0,Normal,2,None,1,1,None,None,None,Yes,None,None,10.0,None,1,None,None,None,None,None,None,None,145.0,None,10.0,None,230.0,Yes,Yes,None,507.0,8,None,None,None,No,(information not available),(information not available),None,None,On contract,None,None,None,None,None,Double glass,None,None,None,None,None,None,4,1,None,7 m,7 m,None,None,237,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd37145,vbd37145,185000,4,None,None,4,None,0,0,None,None,None,None,1,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,470.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,Yes,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,550,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/6460/chimay/vba16318,vba16318,150000,2,249.0,To renovate,2,None,0,None,None,None,None,Yes,None,None,21.0,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,80.0,Yes,Yes,None,668.0,169,None,None,None,No,(information not available),(information not available),None,None,On contract,None,None,Yes,23.0,Yes,Double glass,0,None,None,No,None,None,6,6,None,3 m,3 m,None,None,1031,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/6460/chimay/vbd44073,vbd44073,83000,3,110.0,Normal,2,0,None,1,No,None,None,None,1,None,None,None,2,None,None,Gas,None,None,None,None,None,None,None,None,None,Yes,Yes,None,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,Yes,Double glass,0,None,None,None,None,None,None,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6464/forges/vbd28367,vbd28367,180000,2,150.0,None,4,0,0,1,None,None,None,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,983.0,None,None,None,402.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,34.0,None,None,0,None,None,None,None,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd45565,vbd45565,195000,3,108.0,None,None,0,0,0,None,None,None,None,1,None,None,None,2,None,None,Fuel oil,None,None,None,None,None,None,None,None,81.0,None,None,None,223.0,56,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,Yes,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd41461,vbd41461,135000,4,None,None,None,None,1,1,None,None,None,None,None,None,None,None,1,None,No,Fuel oil,None,None,None,None,None,None,None,None,None,None,None,None,207.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,None,Double glass,None,None,None,None,None,None,None,2,None,None,None,None,None,379,: No,None
https://immovlan.be/en/detail/residence/for-sale/6464/riezes/vbd37584,vbd37584,228000,3,212.0,None,4,None,1,1,None,None,None,None,None,None,None,None,None,None,None,Wood,None,None,None,None,1560.0,None,100.0,None,1779.0,None,None,None,341.0,3,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,32.0,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd40597,vbd40597,200000,4,264.0,To be renovated,4,0,0,1,None,None,None,None,None,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,675.0,None,None,None,527.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,27.0,None,None,0,None,None,None,None,None,None,2,None,None,None,None,None,1217,: No,None
https://immovlan.be/en/detail/master-house/for-sale/6460/chimay/vbd36511,vbd36511,150000,4,192.0,None,3,0,0,1,None,None,1850,None,1,None,None,None,2,None,None,Fuel oil,None,None,None,None,None,None,None,None,241.0,None,None,None,579.0,None,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,50.0,Yes,None,0,None,None,None,None,None,None,3,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd36508,vbd36508,130000,3,166.0,To be renovated,3,0,1,0,None,None,1850,None,None,None,None,None,None,None,None,Fuel oil,None,None,None,None,None,None,57.0,None,157.0,None,None,None,687.0,134241,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,47.0,Yes,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd33207,vbd33207,80000,2,None,None,None,None,0,0,None,None,None,None,None,None,None,None,1,None,No,None,None,None,None,None,None,None,None,None,49.0,None,None,None,613.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,Yes,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,247,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd28760,vbd28760,220000,2,None,Normal,4,None,0,1,None,None,None,None,1,None,None,None,1,None,No,Electricity,None,None,None,None,None,None,None,None,1671.0,None,None,None,993.0,None,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,23.0,None,Double glass,None,None,None,None,None,None,None,1,None,None,None,None,None,770,: No,None
https://immovlan.be/en/detail/cottage/for-sale/6461/virelles/vbc88618,vbc88618,99000,3,100.0,None,3,0,1,1,None,None,None,Yes,None,None,13.0,None,1,None,None,Not specified,None,None,None,None,100.0,None,None,0,100.0,No,Yes,None,760.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,None,21.0,Yes,None,0,None,None,None,None,None,None,1,None,14 m,14 m,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd33174,vbd33174,135000,3,143.0,To be renovated,2,0,1,1,None,None,None,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,50.0,None,383.0,None,None,None,550.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,29.0,None,None,0,None,None,None,None,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd11241,vbd11241,100000,2,132.0,None,2,0,0,0,None,None,None,None,None,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,None,None,None,None,303.0,None,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,None,None,None,No,28.0,None,None,0,None,None,None,None,None,None,3,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/salles/vbd28154,vbd28154,290000,3,None,None,None,None,1,1,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,303.0,None,None,None,150.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,960,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd11240,vbd11240,40000,3,110.0,To be renovated,2,0,0,0,None,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6464/forges/vbd20306,vbd20306,33000,2,61.0,To be renovated,4,0,0,0,None,None,None,None,None,None,None,None,None,None,None,Electricity,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,None,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd09663,vbd09663,125000,2,None,None,None,None,0,0,None,None,None,None,1,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,618.0,None,None,None,None,No,(information not available),(information not available),None,None,On contract,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,721,: No,None
https://immovlan.be/en/detail/master-house/for-sale/6460/chimay/vbd06352,vbd06352,239000,8,358.0,To be renovated,4,0,1,1,None,None,1850,None,1,None,None,None,2,None,None,Fuel oil,None,None,None,None,None,None,57.0,None,380.0,None,None,None,None,603,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,50.0,Yes,None,0,None,None,None,None,None,None,4,None,None,None,None,None,1579,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/bailievre/vwd13530,vwd13530,290000,4,159.0,Normal,4,None,None,1,None,Fully equipped,None,Yes,1,Independent,12.0,None,1,None,None,Gas,None,None,None,None,2000.0,None,None,None,5800.0,Yes,Yes,Yes,235.0,31,None,None,None,None,(information not available),(information not available),None,Yes,On contract,None,None,No,30.0,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,781,: No,None
https://immovlan.be/en/detail/bungalow/for-sale/6464/forges/vbd11042,vbd11042,25000,2,60.0,To renovate,4,1,1,1,None,Partially equipped,1970,None,None,Kitchenette,14.0,None,1,None,None,None,None,None,None,None,None,None,None,None,180.0,Yes,Yes,None,None,None,None,None,No,No,(information not available),(information not available),None,None,Immediately,None,None,None,22.0,None,None,None,None,None,No,None,None,None,1,None,5 m,None,None,None,118,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/6460/chimay/vbc85591,vbc85591,390000,3,215.0,Normal,2,0,None,None,No,Fully equipped,None,Yes,None,Western kitchen,None,None,2,None,None,Fuel oil,None,None,Yes,None,None,None,None,None,None,Yes,Yes,None,172.0,None,"yes, certificate in accordance",None,Yes,No,(information not available),(information not available),None,None,On contract,None,None,No,None,None,Double glass,0,None,Yes,No,None,None,2,None,None,None,None,None,None,1700,: No,None
https://immovlan.be/en/detail/residence/for-sale/6464/riezes/vbc86463,vbc86463,95000,1,16.0,To be renovated,3,None,None,None,None,None,1850,No,None,None,None,None,1,None,No,Fuel oil,None,None,None,None,None,None,None,None,1670.0,None,None,None,740.0,None,None,None,None,No,(information not available),(information not available),None,None,On contract,None,None,No,20.0,No,None,None,None,None,None,None,None,None,1,None,None,None,None,None,191,: No,None
https://immovlan.be/en/detail/bungalow/for-sale/6464/forges/vbd00464,vbd00464,70000,2,35.0,None,4,1,1,1,None,None,2022,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,58.0,None,200.0,None,None,None,None,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,12.0,None,None,0,None,None,None,None,None,None,1,None,None,None,None,None,221,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd49123,vbd49123,245000,4,220.0,To be renovated,2,None,0,0,None,None,None,None,1,None,29.0,None,2,NO,No,Fuel oil,None,No,No,None,None,None,None,None,None,Yes,Yes,None,361.0,91,None,None,None,No,(information not available),(information not available),None,None,Negotiable,None,None,No,20.0,Yes,Double glass,None,No,No,None,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbb37222,vbb37222,60000,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,381.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,None,None,Yes,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,255,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbb78846,vbb78846,250000,10,450.0,None,2,0,1,0,None,None,None,No,None,None,None,None,2,None,None,Fuel oil,None,None,None,None,None,None,40.0,None,440.0,None,None,None,371.0,None,None,None,None,None,no flooding area,(information not available),None,None,None,None,None,No,None,No,None,0,None,None,None,None,None,None,4,None,None,None,None,None,1652,: No,None
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbb78845,vbb78845,65000,3,107.0,None,None,0,0,0,None,None,None,None,None,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,None,None,None,None,426.0,None,None,None,None,None,no flooding area,(information not available),None,None,None,None,None,No,35.0,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,446,: No,None
https://immovlan.be/en/detail/master-house/for-sale/6460/chimay/vbc48870,vbc48870,225000,2,130.0,To be renovated,None,0,0,0,None,None,1931,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,674.0,None,None,None,524.0,None,None,None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,23.0,Yes,None,0,None,None,None,None,None,None,2,None,None,None,None,None,651,: No,None
https://immovlan.be/en/detail/residence/for-sale/6461/virelles/vbc35452,vbc35452,185000,2,141.0,To renovate,3,None,1,1,No,Fully equipped,1940,Yes,1,Western kitchen,17.0,None,1,None,Yes,Fuel oil,None,None,None,None,528.0,None,24.0,None,693.0,Yes,Yes,None,219.0,53,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,None,Yes,Double glass,0,None,None,No,None,None,2,1,None,14 m,14 m,None,None,None,: No,None
https://immovlan.be/en/real-estate/house/for-sale/burcht,burcht,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48400,vbd48400,770000,5,303.0,Normal,4,0,1,1,Yes,Fully equipped,2002,Yes,1,Western kitchen,18.0,None,2,None,None,Fuel oil,None,None,Yes,None,None,None,None,None,3100.0,Yes,None,None,193.0,None,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,No,35.0,None,Double glass,0,None,None,No,None,None,4,2,None,12 m,12 m,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48998,vbd48998,249000,3,101.0,To be renovated,3,0,1,1,None,None,1966,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,592.0,None,None,None,592.0,None,Yes,None,421.0,104,None,None,None,None,no flooding area,(information not available),None,None,None,None,None,No,27.0,Yes,None,0,None,None,None,None,None,2,1,None,None,None,None,None,716,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48952,vbd48952,362363,3,158.0,New,4,None,None,1,None,None,None,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,1231.0,None,None,Yes,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,11 m,11 m,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48949,vbd48949,398242,3,184.0,New,4,None,None,1,None,None,None,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,1231.0,None,None,Yes,None,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,12 m,12 m,None,None,None,None,None
https://immovlan.be/en/real-estate/house/for-sale/zottegem,zottegem,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/real-estate/house/for-sale/zottegem,zottegem,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd42393,vbd42393,395000,6,274.0,To be renovated,2,None,1,1,No,None,None,Yes,1,None,14.0,None,1,None,None,Fuel oil,None,None,None,None,272.0,None,29.0,None,398.0,Yes,Yes,None,458.0,None,"No, certificate does not comply",None,No,No,no flooding area,(information not available),None,None,On contract,None,None,No,47.0,Yes,Simple glass,0,None,None,No,None,None,4,2,None,11 m,11 m,None,None,1499,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd47013,vbd47013,175000,2,135.0,To be renovated,2,0,0,0,None,None,None,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,338.0,62,None,None,None,None,no flooding area,(information not available),None,None,None,None,None,No,None,Yes,None,0,None,None,None,None,None,2,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/sovet/vbd16234,vbd16234,449000,7,265.0,Normal,None,0,1,1,None,None,None,None,1,None,21.0,None,4,None,Yes,None,None,No,No,None,2173.0,None,53.0,None,None,None,Yes,None,489.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,18.0,Yes,Double glass,0,None,None,No,None,None,None,4,None,None,None,None,None,1126,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/chevetogne/vbd45541,vbd45541,325000,4,160.0,None,3,0,1,1,None,None,None,None,1,None,None,None,1,None,None,Fuel oil,None,None,None,None,2343.0,None,None,None,2343.0,None,Yes,None,382.0,95,"yes, certificate in accordance",None,None,None,(information not available),(information not available),None,None,None,None,None,No,14.0,Yes,None,0,None,None,None,None,None,2,3,None,None,None,None,None,540,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/5590/ciney/vbd44807,vbd44807,100000,None,None,None,2,None,1,1,No,None,None,None,None,None,None,None,None,None,None,Not specified,None,None,None,None,None,None,None,None,103.0,Yes,Yes,None,None,None,None,None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,None,None,None,0,None,None,No,None,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd44904,vbd44904,349000,3,150.0,Normal,None,0,1,1,None,None,None,None,1,None,18.0,None,1,None,None,None,None,No,Yes,None,851.0,None,35.0,None,None,None,Yes,None,151.0,None,"yes, certificate in accordance",None,None,No,(information not available),(information not available),No,None,Immediately,None,None,No,36.0,None,Double glass,0,None,None,No,None,None,None,2,None,None,None,None,None,1187,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd45403,vbd45403,339000,4,187.0,To be renovated,None,0,1,1,None,None,None,None,1,None,12.0,None,1,None,None,None,None,No,No,None,2098.0,None,45.0,None,None,None,Yes,None,564.0,None,"No, certificate does not comply",None,None,No,(information not available),(information not available),No,None,Immediately,None,None,No,20.0,Yes,Simple glass,0,None,None,No,None,None,None,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd42413,vbd42413,349000,3,148.0,None,2,0,1,1,None,None,1968,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,40.0,None,319.0,None,Yes,None,202.0,37,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,39.0,None,None,0,None,None,None,None,None,None,2,None,None,None,None,None,865,: No,None
https://immovlan.be/en/detail/mixed-building/for-sale/5590/ciney/vbd40561,vbd40561,250000,3,None,Normal,2,None,0,None,No,None,None,Yes,None,None,None,None,1,None,None,Hot air,None,None,Yes,None,None,None,None,None,None,Yes,Yes,None,None,None,None,None,None,None,no flooding area,(information not available),None,None,Immediately,None,None,None,None,None,Double glass,0,None,None,No,None,None,2,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/braibant/vbc98389,vbc98389,200000,3,None,None,4,None,0,0,None,None,None,None,1,None,None,None,1,None,Yes,Electricity,None,None,None,None,None,None,None,None,None,None,None,None,452.0,None,"No, certificate does not comply",None,None,No,(information not available),(information not available),None,None,On contract,None,None,No,None,None,Double glass,None,None,None,None,None,None,None,None,None,None,None,None,None,783,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd34567,vbd34567,165000,4,153.0,To be renovated,2,0,1,1,No,None,None,Yes,1,Independent,8.0,None,1,None,None,Fuel oil,None,None,None,None,None,None,None,None,None,None,Yes,None,361.0,89,"No, certificate does not comply",None,None,None,no flooding area,(information not available),None,None,On contract,None,None,None,33.0,Yes,Double glass,0,None,None,No,None,None,1,2,None,None,None,None,None,407,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd39462,vbd39462,265000,2,297.0,Normal,None,0,1,0,None,None,None,None,None,None,15.0,None,1,None,None,None,None,No,Yes,None,None,None,67.0,None,None,None,Yes,None,144.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,48.0,Yes,Double glass,0,None,None,No,None,None,None,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd34566,vbd34566,449000,5,207.0,Excellent,3,None,1,1,Yes,Super equipped,2025,Yes,1,None,22.0,None,1,None,None,Gas,None,None,None,None,447.0,None,None,None,447.0,Yes,Yes,None,277.0,51,"yes, certificate in accordance",None,None,None,no flooding area,(information not available),None,None,Immediately,None,None,None,14.0,Yes,None,0,None,None,No,None,None,2,1,None,None,None,None,None,808,: No,None
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd32599,vbd32599,155000,2,65.0,Normal,None,0,0,0,None,None,None,None,None,None,7.0,None,1,None,None,None,None,No,No,None,None,None,None,None,None,None,Yes,None,537.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),No,None,Immediately,None,None,No,19.0,None,Double glass,0,None,None,No,None,None,None,1,None,None,None,None,None,None,: No,None
